temporada,torneo,jornada,fecha,hora,local,visitante,goles_local,goles_visitante,penales,pen_local,pen_visitante
2010/11,Clausura,15,2011-04-16,,CF Pachuca,Atlas Guadalajara,1,2,False,,
2010/11,Clausura,15,2011-04-16,,Atlante,Club Necaxa,1,1,False,,
2010/11,Clausura,15,2011-04-16,,Puebla FC,Cruz Azul,2,0,False,,
2010/11,Clausura,15,2011-04-16,20:45,Club San Luis,Deportivo Toluca,1,2,False,,
2010/11,Clausura,15,2011-04-17,12:00,Pumas UNAM,Gallos Blancos,3,0,False,,
2010/11,Clausura,15,2011-04-17,17:00,Estudiantes Tecos,CF América,1,3,False,,
2010/11,Clausura,16,2011-04-22,20:10,Club Necaxa,Pumas UNAM,0,1,False,,
2010/11,Clausura,16,2011-04-23,17:00,Gallos Blancos,CF Pachuca,1,1,False,,
2010/11,Clausura,16,2011-04-23,,Cruz Azul,Deportivo Guadalajara,1,1,False,,
2010/11,Clausura,16,2011-04-23,19:00,CF Monterrey,Puebla FC,1,1,False,,
2010/11,Clausura,16,2011-04-23,,Santos Laguna,Club San Luis,1,3,False,,
2010/11,Clausura,16,2011-04-23,20:45,Atlas Guadalajara,Jaguares Chiapas,2,0,False,,
2010/11,Clausura,16,2011-04-24,12:00,Deportivo Toluca,Estudiantes Tecos,4,4,False,,
2010/11,Clausura,16,2011-04-24,,Monarcas Morelia,UANL Tigres,0,3,False,,
2010/11,Clausura,16,2011-04-24,17:00,CF América,Atlante,1,1,False,,
2010/11,Clausura,17,2011-04-29,20:10,Estudiantes Tecos,Santos Laguna,1,3,False,,
2010/11,Clausura,17,2011-04-30,17:00,Jaguares Chiapas,Gallos Blancos,4,1,False,,
2010/11,Clausura,17,2011-04-30,19:00,Deportivo Guadalajara,CF Monterrey,2,3,False,,
2010/11,Clausura,17,2011-04-30,,UANL Tigres,Atlas Guadalajara,3,0,False,,
2010/11,Clausura,17,2011-04-30,,CF Pachuca,Club Necaxa,1,1,False,,
2010/11,Clausura,17,2011-04-30,20:45,Club San Luis,Cruz Azul,0,0,False,,
2010/11,Clausura,17,2011-04-30,21:00,Atlante,Deportivo Toluca,2,1,False,,
2010/11,Clausura,17,2011-05-01,12:00,Puebla FC,Monarcas Morelia,0,2,False,,
2010/11,Clausura,17,2011-05-01,,Pumas UNAM,CF América,0,2,False,,
2010/11,Clausura,17,2011-05-04,19:00,Deportivo Guadalajara,UANL Tigres,3,1,False,,
2010/11,Clausura,17,2011-05-04,21:00,Cruz Azul,Atlante,2,1,False,,
2010/11,Clausura,17,2011-05-05,19:00,CF Monterrey,Pumas UNAM,3,1,False,,
2010/11,Clausura,17,2011-05-05,21:00,CF América,Monarcas Morelia,1,2,False,,
2010/11,Clausura,17,2011-05-07,19:00,UANL Tigres,Deportivo Guadalajara,1,1,False,,
2010/11,Clausura,17,2011-05-07,21:00,Atlante,Cruz Azul,0,0,False,,
2010/11,Clausura,17,2011-05-08,12:00,Pumas UNAM,CF Monterrey,2,0,False,,
2010/11,Clausura,17,2011-05-08,20:00,Monarcas Morelia,CF América,3,2,False,,
2010/11,Clausura,17,2011-05-12,19:00,Deportivo Guadalajara,Pumas UNAM,1,1,False,,
2010/11,Clausura,17,2011-05-12,21:00,Cruz Azul,Monarcas Morelia,2,0,False,,
2010/11,Clausura,17,2011-05-15,12:00,Pumas UNAM,Deportivo Guadalajara,2,0,False,,
2010/11,Clausura,17,2011-05-15,20:00,Monarcas Morelia,Cruz Azul,3,0,False,,
2010/11,Clausura,17,2011-05-19,20:30,Monarcas Morelia,Pumas UNAM,1,1,False,,
2010/11,Clausura,17,2011-05-22,12:00,Pumas UNAM,Monarcas Morelia,2,1,False,,
2011/12,Apertura,1,2011-07-22,20:10,Estudiantes Tecos,Deportivo Toluca,1,2,False,,
2011/12,Apertura,1,2011-07-23,17:00,CF Pachuca,Santos Laguna,1,4,False,,
2011/12,Apertura,1,2011-07-23,19:00,UANL Tigres,Cruz Azul,1,1,False,,
2011/12,Apertura,1,2011-07-23,,Club Tijuana,Monarcas Morelia,1,2,False,,
2011/12,Apertura,1,2011-07-23,20:45,Atlas Guadalajara,Puebla FC,0,1,False,,
2011/12,Apertura,1,2011-07-23,21:00,Atlante,Deportivo Guadalajara,0,2,False,,
2011/12,Apertura,1,2011-07-24,12:00,Pumas UNAM,Club San Luis,2,0,False,,
2011/12,Apertura,1,2011-07-24,16:00,CF América,Gallos Blancos,2,1,False,,
2011/12,Apertura,1,2011-07-24,18:00,Jaguares Chiapas,CF Monterrey,1,4,False,,
2011/12,Apertura,2,2011-07-30,17:00,Cruz Azul,Atlas Guadalajara,2,1,False,,
2011/12,Apertura,2,2011-07-30,,Gallos Blancos,UANL Tigres,0,0,False,,
2011/12,Apertura,2,2011-07-30,19:00,CF Monterrey,Club Tijuana,4,2,False,,
2011/12,Apertura,2,2011-07-30,,Santos Laguna,Atlante,3,0,False,,
2011/12,Apertura,2,2011-07-30,20:45,Club San Luis,Estudiantes Tecos,2,1,False,,
2011/12,Apertura,2,2011-07-31,12:00,Monarcas Morelia,Pumas UNAM,0,1,False,,
2011/12,Apertura,2,2011-07-31,,Puebla FC,CF Pachuca,2,2,False,,
2011/12,Apertura,2,2011-07-31,,Deportivo Toluca,CF América,1,1,False,,
2011/12,Apertura,2,2011-07-31,17:00,Deportivo Guadalajara,Jaguares Chiapas,2,1,False,,
2011/12,Apertura,3,2011-08-03,19:00,CF América,Estudiantes Tecos,1,2,False,,
2011/12,Apertura,3,2011-08-03,20:30,CF Pachuca,Cruz Azul,1,0,False,,
2011/12,Apertura,3,2011-08-03,20:45,Atlas Guadalajara,Gallos Blancos,3,0,False,,
2011/12,Apertura,3,2011-08-03,,UANL Tigres,Deportivo Toluca,2,2,False,,
2011/12,Apertura,3,2011-08-03,21:00,Pumas UNAM,CF Monterrey,2,1,False,,
2011/12,Apertura,3,2011-08-03,,Atlante,Puebla FC,5,1,False,,
2011/12,Apertura,3,2011-09-02,18:00,Club Tijuana,Deportivo Guadalajara,0,1,False,,
2011/12,Apertura,3,2011-09-02,20:00,Jaguares Chiapas,Santos Laguna,3,2,False,,
2011/12,Apertura,3,2011-09-04,12:00,Club San Luis,Monarcas Morelia,2,3,False,,
2011/12,Apertura,4,2011-08-06,16:00,Cruz Azul,Atlante,2,1,False,,
2011/12,Apertura,4,2011-08-06,17:00,Gallos Blancos,CF Pachuca,2,1,False,,
2011/12,Apertura,4,2011-08-06,19:00,Deportivo Guadalajara,Pumas UNAM,0,0,False,,
2011/12,Apertura,4,2011-08-06,,Santos Laguna,Club Tijuana,1,3,False,,
2011/12,Apertura,4,2011-08-06,21:00,CF Monterrey,Monarcas Morelia,2,0,False,,
2011/12,Apertura,4,2011-08-07,12:00,Puebla FC,Jaguares Chiapas,1,2,False,,
2011/12,Apertura,4,2011-08-07,,Deportivo Toluca,Atlas Guadalajara,0,0,False,,
2011/12,Apertura,4,2011-08-07,18:00,Estudiantes Tecos,UANL Tigres,0,1,False,,
2011/12,Apertura,4,2011-09-14,20:30,CF América,Club San Luis,2,2,False,,
2011/12,Apertura,5,2011-08-12,20:10,Monarcas Morelia,Deportivo Guadalajara,1,2,False,,
2011/12,Apertura,5,2011-08-13,17:00,Club San Luis,CF Monterrey,1,0,False,,
2011/12,Apertura,5,2011-08-13,17:30,Jaguares Chiapas,Cruz Azul,1,1,False,,
2011/12,Apertura,5,2011-08-13,18:00,UANL Tigres,CF América,2,2,False,,
2011/12,Apertura,5,2011-08-13,19:00,CF Pachuca,Deportivo Toluca,3,0,False,,
2011/12,Apertura,5,2011-08-13,20:45,Atlas Guadalajara,Estudiantes Tecos,0,2,False,,
2011/12,Apertura,5,2011-08-13,21:00,Atlante,Gallos Blancos,1,3,False,,
2011/12,Apertura,5,2011-08-14,12:00,Pumas UNAM,Santos Laguna,1,1,False,,
2011/12,Apertura,5,2011-08-14,14:00,Club Tijuana,Puebla FC,1,1,False,,
2011/12,Apertura,6,2011-08-19,20:10,Estudiantes Tecos,CF Pachuca,2,1,False,,
2011/12,Apertura,6,2011-08-20,16:00,Cruz Azul,Club Tijuana,2,1,False,,
2011/12,Apertura,6,2011-08-20,17:00,Gallos Blancos,Jaguares Chiapas,1,2,False,,
2011/12,Apertura,6,2011-08-20,19:00,Deportivo Guadalajara,CF Monterrey,2,1,False,,
2011/12,Apertura,6,2011-08-20,,UANL Tigres,Club San Luis,1,0,False,,
2011/12,Apertura,6,2011-08-21,12:00,Puebla FC,Pumas UNAM,2,1,False,,
2011/12,Apertura,6,2011-08-21,,Deportivo Toluca,Atlante,2,1,False,,
2011/12,Apertura,6,2011-08-21,16:00,CF América,Atlas Guadalajara,5,2,False,,
2011/12,Apertura,6,2011-11-01,20:30,Santos Laguna,Monarcas Morelia,0,2,False,,
2011/12,Apertura,7,2011-08-26,20:00,Jaguares Chiapas,Deportivo Toluca,1,1,False,,
2011/12,Apertura,7,2011-08-27,19:00,CF Monterrey,Santos Laguna,2,0,False,,
2011/12,Apertura,7,2011-08-27,,CF Pachuca,CF América,2,0,False,,
2011/12,Apertura,7,2011-08-27,20:45,Atlas Guadalajara,UANL Tigres,0,1,False,,
2011/12,Apertura,7,2011-08-27,,Club San Luis,Deportivo Guadalajara,2,0,False,,
2011/12,Apertura,7,2011-08-27,21:00,Atlante,Estudiantes Tecos,2,1,False,,
2011/12,Apertura,7,2011-08-28,12:00,Pumas UNAM,Cruz Azul,1,2,False,,
2011/12,Apertura,7,2011-08-28,14:00,Club Tijuana,Gallos Blancos,1,1,False,,
2011/12,Apertura,7,2011-08-28,18:00,Monarcas Morelia,Puebla FC,0,0,False,,
2011/12,Apertura,8,2011-09-09,20:10,Estudiantes Tecos,Jaguares Chiapas,0,2,False,,
2011/12,Apertura,8,2011-09-10,17:00,Cruz Azul,Monarcas Morelia,0,1,False,,
2011/12,Apertura,8,2011-09-10,,Gallos Blancos,Pumas UNAM,4,0,False,,
2011/12,Apertura,8,2011-09-10,19:00,Santos Laguna,Deportivo Guadalajara,1,1,False,,
2011/12,Apertura,8,2011-09-10,,UANL Tigres,CF Pachuca,5,0,False,,
2011/12,Apertura,8,2011-09-10,20:45,Atlas Guadalajara,Club San Luis,1,1,False,,
2011/12,Apertura,8,2011-09-11,12:00,Puebla FC,CF Monterrey,3,3,False,,
2011/12,Apertura,8,2011-09-11,,Deportivo Toluca,Club Tijuana,1,1,False,,
2011/12,Apertura,8,2011-09-11,16:00,CF América,Atlante,0,1,False,,
2011/12,Apertura,9,2011-09-17,17:00,CF Monterrey,Cruz Azul,1,2,False,,
2011/12,Apertura,9,2011-09-17,,Jaguares Chiapas,CF América,5,3,False,,
2011/12,Apertura,9,2011-09-17,19:00,Deportivo Guadalajara,Puebla FC,1,4,False,,
2011/12,Apertura,9,2011-09-17,,CF Pachuca,Atlas Guadalajara,4,2,False,,
2011/12,Apertura,9,2011-09-17,20:45,Club San Luis,Santos Laguna,0,1,False,,
2011/12,Apertura,9,2011-09-17,21:00,Atlante,UANL Tigres,1,0,False,,
2011/12,Apertura,9,2011-09-18,12:00,Pumas UNAM,Deportivo Toluca,4,1,False,,
2011/12,Apertura,9,2011-09-18,14:00,Club Tijuana,Estudiantes Tecos,0,2,False,,
2011/12,Apertura,9,2011-09-18,18:00,Monarcas Morelia,Gallos Blancos,4,2,False,,
2011/12,Apertura,10,2011-09-24,17:00,Cruz Azul,Deportivo Guadalajara,1,1,False,,
2011/12,Apertura,10,2011-09-24,,Gallos Blancos,CF Monterrey,2,1,False,,
2011/12,Apertura,10,2011-09-24,19:00,Estudiantes Tecos,Pumas UNAM,1,2,False,,
2011/12,Apertura,10,2011-09-24,,UANL Tigres,Jaguares Chiapas,1,1,False,,
2011/12,Apertura,10,2011-09-24,,CF Pachuca,Club San Luis,1,1,False,,
2011/12,Apertura,10,2011-09-24,20:45,Atlas Guadalajara,Atlante,2,3,False,,
2011/12,Apertura,10,2011-09-25,12:00,Puebla FC,Santos Laguna,1,2,False,,
2011/12,Apertura,10,2011-09-25,,Deportivo Toluca,Monarcas Morelia,2,1,False,,
2011/12,Apertura,10,2011-09-25,16:00,CF América,Club Tijuana,1,1,False,,
2011/12,Apertura,11,2011-09-30,19:45,Jaguares Chiapas,Atlas Guadalajara,1,1,False,,
2011/12,Apertura,11,2011-10-01,16:00,Pumas UNAM,CF América,1,0,False,,
2011/12,Apertura,11,2011-10-01,17:00,Monarcas Morelia,Estudiantes Tecos,0,2,False,,
2011/12,Apertura,11,2011-10-01,19:00,CF Monterrey,Deportivo Toluca,0,0,False,,
2011/12,Apertura,11,2011-10-01,,Santos Laguna,Cruz Azul,1,0,False,,
2011/12,Apertura,11,2011-10-01,,Deportivo Guadalajara,Gallos Blancos,0,1,False,,
2011/12,Apertura,11,2011-10-01,20:45,Club San Luis,Puebla FC,2,1,False,,
2011/12,Apertura,11,2011-10-01,21:00,Atlante,CF Pachuca,0,1,False,,
2011/12,Apertura,11,2011-10-02,14:00,Club Tijuana,UANL Tigres,1,1,False,,
2011/12,Apertura,12,2011-10-07,20:10,Estudiantes Tecos,CF Monterrey,2,3,False,,
2011/12,Apertura,12,2011-10-08,17:00,Cruz Azul,Puebla FC,2,0,False,,
2011/12,Apertura,12,2011-10-08,,Gallos Blancos,Santos Laguna,1,3,False,,
2011/12,Apertura,12,2011-10-08,19:00,UANL Tigres,Pumas UNAM,4,1,False,,
2011/12,Apertura,12,2011-10-08,,CF Pachuca,Jaguares Chiapas,1,0,False,,
2011/12,Apertura,12,2011-10-08,20:45,Atlas Guadalajara,Club Tijuana,2,2,False,,
2011/12,Apertura,12,2011-10-08,21:00,Atlante,Club San Luis,1,1,False,,
2011/12,Apertura,12,2011-10-09,12:00,Deportivo Toluca,Deportivo Guadalajara,0,0,False,,
2011/12,Apertura,12,2011-10-09,17:00,CF América,Monarcas Morelia,1,1,False,,
2011/12,Apertura,13,2011-10-14,18:00,Monarcas Morelia,UANL Tigres,2,0,False,,
2011/12,Apertura,13,2011-10-15,17:00,CF Monterrey,CF América,0,3,False,,
2011/12,Apertura,13,2011-10-15,,Jaguares Chiapas,Atlante,1,1,False,,
2011/12,Apertura,13,2011-10-15,19:00,Santos Laguna,Deportivo Toluca,3,2,False,,
2011/12,Apertura,13,2011-10-15,,Deportivo Guadalajara,Estudiantes Tecos,5,2,False,,
2011/12,Apertura,13,2011-10-15,,Club Tijuana,CF Pachuca,3,2,False,,
2011/12,Apertura,13,2011-10-15,20:45,Club San Luis,Cruz Azul,1,1,False,,
2011/12,Apertura,13,2011-10-16,12:00,Puebla FC,Gallos Blancos,1,0,False,,
2011/12,Apertura,13,2011-10-16,,Pumas UNAM,Atlas Guadalajara,1,4,False,,
2011/12,Apertura,14,2011-10-22,17:00,Estudiantes Tecos,Santos Laguna,5,2,False,,
2011/12,Apertura,14,2011-10-22,,Gallos Blancos,Cruz Azul,1,0,False,,
2011/12,Apertura,14,2011-10-22,,Jaguares Chiapas,Club San Luis,3,1,False,,
2011/12,Apertura,14,2011-10-22,19:00,UANL Tigres,CF Monterrey,0,0,False,,
2011/12,Apertura,14,2011-10-22,,CF Pachuca,Pumas UNAM,0,0,False,,
2011/12,Apertura,14,2011-10-22,20:45,Atlas Guadalajara,Monarcas Morelia,1,1,False,,
2011/12,Apertura,14,2011-10-22,21:00,Atlante,Club Tijuana,1,1,False,,
2011/12,Apertura,14,2011-10-23,12:00,Deportivo Toluca,Puebla FC,4,3,False,,
2011/12,Apertura,14,2011-10-23,16:00,CF América,Deportivo Guadalajara,1,3,False,,
2011/12,Apertura,15,2011-10-25,20:30,Monarcas Morelia,CF Pachuca,2,2,False,,
2011/12,Apertura,15,2011-10-26,19:00,Cruz Azul,Deportivo Toluca,0,0,False,,
2011/12,Apertura,15,2011-10-26,20:00,Puebla FC,Estudiantes Tecos,2,1,False,,
2011/12,Apertura,15,2011-10-26,,Deportivo Guadalajara,UANL Tigres,1,0,False,,
2011/12,Apertura,15,2011-10-26,,CF Monterrey,Atlas Guadalajara,2,0,False,,
2011/12,Apertura,15,2011-10-26,20:30,Club San Luis,Gallos Blancos,2,1,False,,
2011/12,Apertura,15,2011-10-26,21:00,Pumas UNAM,Atlante,1,0,False,,
2011/12,Apertura,15,2011-10-26,,Santos Laguna,CF América,1,1,False,,
2011/12,Apertura,15,2011-10-26,22:00,Club Tijuana,Jaguares Chiapas,2,0,False,,
2011/12,Apertura,16,2011-10-29,16:00,Atlante,Monarcas Morelia,4,4,False,,
2011/12,Apertura,16,2011-10-29,17:00,Jaguares Chiapas,Pumas UNAM,4,0,False,,
2011/12,Apertura,16,2011-10-29,19:00,UANL Tigres,Santos Laguna,2,1,False,,
2011/12,Apertura,16,2011-10-29,,CF Pachuca,CF Monterrey,4,0,False,,
2011/12,Apertura,16,2011-10-29,19:45,Atlas Guadalajara,Deportivo Guadalajara,1,1,False,,
2011/12,Apertura,16,2011-10-30,12:00,Estudiantes Tecos,Cruz Azul,0,2,False,,
2011/12,Apertura,16,2011-10-30,,Deportivo Toluca,Gallos Blancos,0,1,False,,
2011/12,Apertura,16,2011-10-30,13:00,Club Tijuana,Club San Luis,0,0,False,,
2011/12,Apertura,16,2011-10-30,16:00,CF América,Puebla FC,2,3,False,,
2011/12,Apertura,17,2011-11-04,20:00,Monarcas Morelia,Jaguares Chiapas,1,0,False,,
2011/12,Apertura,17,2011-11-05,17:00,Gallos Blancos,Estudiantes Tecos,3,0,False,,
2011/12,Apertura,17,2011-11-05,,CF Monterrey,Atlante,3,2,False,,
2011/12,Apertura,17,2011-11-05,,Cruz Azul,CF América,3,1,False,,
2011/12,Apertura,17,2011-11-05,19:00,Santos Laguna,Atlas Guadalajara,3,0,False,,
2011/12,Apertura,17,2011-11-05,,Deportivo Guadalajara,CF Pachuca,2,2,False,,
2011/12,Apertura,17,2011-11-05,20:45,Club San Luis,Deportivo Toluca,5,1,False,,
2011/12,Apertura,17,2011-11-06,12:00,Puebla FC,UANL Tigres,0,1,False,,
2011/12,Apertura,17,2011-11-06,,Pumas UNAM,Club Tijuana,1,1,False,,
2011/12,Apertura,17,2011-11-19,17:00,Gallos Blancos,Deportivo Guadalajara,2,1,False,,
2011/12,Apertura,17,2011-11-19,19:00,Monarcas Morelia,Cruz Azul,2,1,False,,
2011/12,Apertura,17,2011-11-20,16:00,Jaguares Chiapas,Santos Laguna,2,2,False,,
2011/12,Apertura,17,2011-11-20,18:00,CF Pachuca,UANL Tigres,0,1,False,,
2011/12,Apertura,17,2011-11-26,17:00,Cruz Azul,Monarcas Morelia,1,2,False,,
2011/12,Apertura,17,2011-11-26,19:00,Deportivo Guadalajara,Gallos Blancos,0,0,False,,
2011/12,Apertura,17,2011-11-27,17:00,Santos Laguna,Jaguares Chiapas,2,1,False,,
2011/12,Apertura,17,2011-11-27,19:00,UANL Tigres,CF Pachuca,3,0,False,,
2011/12,Apertura,17,2011-11-30,20:30,Monarcas Morelia,Santos Laguna,2,1,False,,
2011/12,Apertura,17,2011-12-01,19:00,Gallos Blancos,UANL Tigres,0,0,False,,
2011/12,Apertura,17,2011-12-03,19:00,Santos Laguna,Monarcas Morelia,3,2,False,,
2011/12,Apertura,17,2011-12-04,18:00,UANL Tigres,Gallos Blancos,1,0,False,,
2011/12,Apertura,17,2011-12-08,20:30,Santos Laguna,UANL Tigres,0,1,False,,
2011/12,Apertura,17,2011-12-11,18:00,UANL Tigres,Santos Laguna,3,1,False,,
2011/12,Clausura,1,2012-01-06,20:10,Monarcas Morelia,Club Tijuana,1,1,False,,
2011/12,Clausura,1,2012-01-07,17:00,CF Monterrey,Jaguares Chiapas,2,1,False,,
2011/12,Clausura,1,2012-01-07,,Gallos Blancos,CF América,0,2,False,,
2011/12,Clausura,1,2012-01-07,,Cruz Azul,UANL Tigres,1,1,False,,
2011/12,Clausura,1,2012-01-07,19:00,Santos Laguna,CF Pachuca,0,0,False,,
2011/12,Clausura,1,2012-01-07,,Deportivo Guadalajara,Atlante,0,1,False,,
2011/12,Clausura,1,2012-01-07,20:45,Club San Luis,Pumas UNAM,1,0,False,,
2011/12,Clausura,1,2012-01-08,12:00,Deportivo Toluca,Estudiantes Tecos,3,1,False,,
2011/12,Clausura,1,2012-01-08,,Puebla FC,Atlas Guadalajara,0,0,False,,
2011/12,Clausura,2,2012-01-13,20:10,Estudiantes Tecos,Club San Luis,0,2,False,,
2011/12,Clausura,2,2012-01-14,17:00,Jaguares Chiapas,Deportivo Guadalajara,3,1,False,,
2011/12,Clausura,2,2012-01-14,19:00,UANL Tigres,Gallos Blancos,1,0,False,,
2011/12,Clausura,2,2012-01-14,,CF Pachuca,Puebla FC,3,1,False,,
2011/12,Clausura,2,2012-01-14,20:00,Club Tijuana,CF Monterrey,1,0,False,,
2011/12,Clausura,2,2012-01-14,20:45,Atlas Guadalajara,Cruz Azul,0,2,False,,
2011/12,Clausura,2,2012-01-14,21:00,Atlante,Santos Laguna,1,2,False,,
2011/12,Clausura,2,2012-01-15,12:00,Pumas UNAM,Monarcas Morelia,3,0,False,,
2011/12,Clausura,2,2012-01-15,16:00,CF América,Deportivo Toluca,1,1,False,,
2011/12,Clausura,3,2012-01-20,20:10,Estudiantes Tecos,CF América,1,1,False,,
2011/12,Clausura,3,2012-01-20,,Monarcas Morelia,Club San Luis,2,0,False,,
2011/12,Clausura,3,2012-01-21,17:00,Gallos Blancos,Atlas Guadalajara,2,1,False,,
2011/12,Clausura,3,2012-01-21,,Cruz Azul,CF Pachuca,1,1,False,,
2011/12,Clausura,3,2012-01-21,,CF Monterrey,Pumas UNAM,1,1,False,,
2011/12,Clausura,3,2012-01-21,19:00,Santos Laguna,Jaguares Chiapas,1,0,False,,
2011/12,Clausura,3,2012-01-21,,Deportivo Guadalajara,Club Tijuana,0,2,False,,
2011/12,Clausura,3,2012-01-22,12:00,Deportivo Toluca,UANL Tigres,2,1,False,,
2011/12,Clausura,3,2012-01-22,,Puebla FC,Atlante,1,2,False,,
2011/12,Clausura,4,2012-01-27,20:10,Monarcas Morelia,CF Monterrey,0,0,False,,
2011/12,Clausura,4,2012-01-28,17:00,Jaguares Chiapas,Puebla FC,0,1,False,,
2011/12,Clausura,4,2012-01-28,19:00,UANL Tigres,Estudiantes Tecos,2,1,False,,
2011/12,Clausura,4,2012-01-28,,CF Pachuca,Gallos Blancos,1,1,False,,
2011/12,Clausura,4,2012-01-28,20:45,Atlas Guadalajara,Deportivo Toluca,1,0,False,,
2011/12,Clausura,4,2012-01-28,,Club San Luis,CF América,1,3,False,,
2011/12,Clausura,4,2012-01-28,21:00,Atlante,Cruz Azul,2,2,False,,
2011/12,Clausura,4,2012-01-29,12:00,Pumas UNAM,Deportivo Guadalajara,0,0,False,,
2011/12,Clausura,4,2012-01-29,14:00,Club Tijuana,Santos Laguna,1,3,False,,
2011/12,Clausura,5,2012-02-03,20:10,Estudiantes Tecos,Atlas Guadalajara,0,0,False,,
2011/12,Clausura,5,2012-02-04,17:00,Gallos Blancos,Atlante,2,3,False,,
2011/12,Clausura,5,2012-02-04,,Cruz Azul,Jaguares Chiapas,2,0,False,,
2011/12,Clausura,5,2012-02-04,,CF Monterrey,Club San Luis,3,0,False,,
2011/12,Clausura,5,2012-02-04,19:00,Deportivo Guadalajara,Monarcas Morelia,1,2,False,,
2011/12,Clausura,5,2012-02-04,,Santos Laguna,Pumas UNAM,2,1,False,,
2011/12,Clausura,5,2012-02-05,12:00,Deportivo Toluca,CF Pachuca,3,4,False,,
2011/12,Clausura,5,2012-02-05,,Puebla FC,Club Tijuana,1,1,False,,
2011/12,Clausura,5,2012-02-05,16:00,CF América,UANL Tigres,0,1,False,,
2011/12,Clausura,6,2012-02-10,20:10,Monarcas Morelia,Santos Laguna,3,1,False,,
2011/12,Clausura,6,2012-02-11,17:00,Jaguares Chiapas,Gallos Blancos,3,0,False,,
2011/12,Clausura,6,2012-02-11,,CF Monterrey,Deportivo Guadalajara,2,0,False,,
2011/12,Clausura,6,2012-02-11,19:00,CF Pachuca,Estudiantes Tecos,2,0,False,,
2011/12,Clausura,6,2012-02-11,,Club San Luis,UANL Tigres,0,2,False,,
2011/12,Clausura,6,2012-02-11,20:45,Atlas Guadalajara,CF América,1,1,False,,
2011/12,Clausura,6,2012-02-11,21:00,Atlante,Deportivo Toluca,0,2,False,,
2011/12,Clausura,6,2012-02-12,12:00,Pumas UNAM,Puebla FC,0,2,False,,
2011/12,Clausura,6,2012-02-12,14:00,Club Tijuana,Cruz Azul,0,0,False,,
2011/12,Clausura,7,2012-02-17,20:10,Estudiantes Tecos,Atlante,2,1,False,,
2011/12,Clausura,7,2012-02-18,17:00,Cruz Azul,Pumas UNAM,1,1,False,,
2011/12,Clausura,7,2012-02-18,,Gallos Blancos,Club Tijuana,0,2,False,,
2011/12,Clausura,7,2012-02-18,19:00,Santos Laguna,CF Monterrey,1,1,False,,
2011/12,Clausura,7,2012-02-18,,UANL Tigres,Atlas Guadalajara,0,0,False,,
2011/12,Clausura,7,2012-02-18,,Deportivo Guadalajara,Club San Luis,0,0,False,,
2011/12,Clausura,7,2012-02-19,12:00,Deportivo Toluca,Jaguares Chiapas,3,1,False,,
2011/12,Clausura,7,2012-02-19,,Puebla FC,Monarcas Morelia,1,2,False,,
2011/12,Clausura,7,2012-02-19,16:00,CF América,CF Pachuca,1,0,False,,
2011/12,Clausura,8,2012-02-25,17:00,Jaguares Chiapas,Estudiantes Tecos,1,0,False,,
2011/12,Clausura,8,2012-02-25,,CF Monterrey,Puebla FC,2,1,False,,
2011/12,Clausura,8,2012-02-25,19:00,CF Pachuca,UANL Tigres,1,1,False,,
2011/12,Clausura,8,2012-02-25,,Club San Luis,Atlas Guadalajara,0,1,False,,
2011/12,Clausura,8,2012-02-25,21:00,Atlante,CF América,0,4,False,,
2011/12,Clausura,8,2012-02-25,,Club Tijuana,Deportivo Toluca,1,1,False,,
2011/12,Clausura,8,2012-02-26,12:00,Monarcas Morelia,Cruz Azul,2,0,False,,
2011/12,Clausura,8,2012-02-26,,Pumas UNAM,Gallos Blancos,1,1,False,,
2011/12,Clausura,8,2012-02-26,16:00,Deportivo Guadalajara,Santos Laguna,2,1,False,,
2011/12,Clausura,9,2012-03-02,20:10,Estudiantes Tecos,Club Tijuana,0,2,False,,
2011/12,Clausura,9,2012-03-03,17:00,Gallos Blancos,Monarcas Morelia,0,3,False,,
2011/12,Clausura,9,2012-03-03,,Cruz Azul,CF Monterrey,4,3,False,,
2011/12,Clausura,9,2012-03-03,19:00,UANL Tigres,Atlante,1,0,False,,
2011/12,Clausura,9,2012-03-03,,Santos Laguna,Club San Luis,5,2,False,,
2011/12,Clausura,9,2012-03-03,20:45,Atlas Guadalajara,CF Pachuca,0,0,False,,
2011/12,Clausura,9,2012-03-04,12:00,Deportivo Toluca,Pumas UNAM,0,2,False,,
2011/12,Clausura,9,2012-03-04,16:00,Puebla FC,Deportivo Guadalajara,1,2,False,,
2011/12,Clausura,9,2012-03-04,,CF América,Jaguares Chiapas,2,0,False,,
2011/12,Clausura,10,2012-03-09,20:10,Monarcas Morelia,Deportivo Toluca,1,2,False,,
2011/12,Clausura,10,2012-03-09,,Club Tijuana,CF América,1,1,False,,
2011/12,Clausura,10,2012-03-10,17:00,Jaguares Chiapas,UANL Tigres,2,2,False,,
2011/12,Clausura,10,2012-03-10,,CF Monterrey,Gallos Blancos,4,1,False,,
2011/12,Clausura,10,2012-03-10,19:00,Deportivo Guadalajara,Cruz Azul,2,1,False,,
2011/12,Clausura,10,2012-03-10,,Santos Laguna,Puebla FC,3,1,False,,
2011/12,Clausura,10,2012-03-10,20:45,Club San Luis,CF Pachuca,0,0,False,,
2011/12,Clausura,10,2012-03-10,21:00,Atlante,Atlas Guadalajara,0,0,False,,
